Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-02-19 00:00:00-05:00,139.48747310974449,141.33718056281413,137.1978495021305,139.20751953125,167536000,0.0,0.0
2025-02-20 00:00:00-05:00,140.0073981660712,140.637301367124,136.7679156045049,140.08738708496094,143903600,0.0,0.0
2025-02-21 00:00:00-05:00,140.0173897923713,141.4371740194045,134.00836534323213,134.40829467773438,228217600,0.0,0.0
2025-02-24 00:00:00-05:00,136.53795738344377,138.56762852998253,130.0590074983429,130.25897216796875,251381100,0.0,0.0
2025-02-25 00:00:00-05:00,129.9590158616247,130.17898157227808,124.41991677706234,126.60955810546875,271428700,0.0,0.0
2025-02-26 00:00:00-05:00,129.96903440656757,133.70842127410083,128.4692763992483,131.25881958007812,322553800,0.0,0.0
2025-02-27 00:00:00-05:00,134.97820907791893,134.98820197149917,119.99063081322677,120.13060760498047,443175800,0.0,0.0
2025-02-28 00:00:00-05:00,118.00094594624423,125.06980440717122,116.38121232741895,124.89983367919922,389091100,0.0,0.0
2025-03-03 00:00:00-05:00,123.49006713958599,123.68003128569312,112.26187634904674,114.04158782958984,411381400,0.0,0.0
2025-03-04 00:00:00-05:00,110.63214094760745,119.29073912641502,110.09222719636827,115.97127532958984,398163300,0.0,0.0
2025-03-05 00:00:00-05:00,117.56102047262804,118.26090441787001,114.49151637878758,117.28106689453125,284337900,0.0,0.0
2025-03-06 00:00:00-05:00,113.51167590423404,115.33138186500223,110.20221255397621,110.55215454101562,321181900,0.0,0.0
2025-03-07 00:00:00-05:00,111.232043943795,113.46168737204893,107.54263707893918,112.67181396484375,341755500,0.0,0.0
2025-03-10 00:00:00-04:00,109.88225711490554,111.83193921740828,105.44297155454524,106.96273040771484,366487400,0.0,0.0
2025-03-11 00:00:00-04:00,106.97272832797886,112.2218809117277,104.75308544348755,108.74244689941406,354865700,0.0,0.0
2025-03-12 00:00:00-04:00,114.1120814413496,116.75189758318456,112.87216201952944,115.73196411132812,323857500,0.01,0.0
2025-03-13 00:00:00-04:00,117.02187196535417,117.75182462929007,113.7820990939805,115.57197570800781,299033100,0.0,0.0
2025-03-14 00:00:00-04:00,118.6017672807591,121.87153693655638,118.1418001271865,121.66155242919922,277593500,0.0,0.0
2025-03-17 00:00:00-04:00,122.73147416358299,122.88146527258023,118.02180216580395,119.52169799804688,255501500,0.0,0.0
2025-03-18 00:00:00-04:00,117.99180297800854,119.01172876569431,114.53204424682897,115.42198181152344,299686900,0.0,0.0
2025-03-19 00:00:00-04:00,117.26185055700965,120.44162996547794,115.67196466720779,117.51183319091797,273426200,0.0,0.0
2025-03-20 00:00:00-04:00,116.54190844924116,120.19164884723557,116.46191217445423,118.52176666259766,248829700,0.0,0.0
2025-03-21 00:00:00-04:00,116.93188412092742,117.98180664950618,115.41198537165405,117.69182586669922,266498500,0.0,0.0
2025-03-24 00:00:00-04:00,119.87167301321132,122.21151449504808,119.33170959432591,121.40157318115234,228452500,0.0,0.0
2025-03-25 00:00:00-04:00,120.5416356938994,121.28158219452679,118.9117439494844,120.68162536621094,167447200,0.0,0.0
2025-03-26 00:00:00-04:00,118.72176195088541,118.83174729689935,112.70217554499752,113.75210571289062,293463300,0.0,0.0
2025-03-27 00:00:00-04:00,111.34226782232153,114.4420510740887,110.6523209143036,111.4222640991211,236902100,0.0,0.0
2025-03-28 00:00:00-04:00,111.48225736963437,112.86216644188174,109.06242721559616,109.66238403320312,229872500,0.0,0.0
2025-03-31 00:00:00-04:00,105.12270025073305,110.95229742526604,103.642807248706,108.37247467041016,299212700,0.0,0.0
2025-04-01 00:00:00-04:00,108.51245759918966,110.19234119227177,106.46260459302538,110.14234924316406,222614000,0.0,0.0
2025-04-02 00:00:00-04:00,107.28255072037597,111.97222748899677,106.78258544027105,110.4123306274414,220601200,0.0,0.0
2025-04-03 00:00:00-04:00,103.50281088710224,105.62265871984647,101.59293992049946,101.79293060302734,338769400,0.0,0.0
2025-04-04 00:00:00-04:00,98.90313835695446,100.12304726897904,92.10360729078229,94.30345153808594,532273800,0.0,0.0
2025-04-07 00:00:00-04:00,87.45392370324234,101.7429319683666,86.61398571543218,97.63321685791016,611041300,0.0,0.0
2025-04-08 00:00:00-04:00,103.80279300527448,105.84265234199715,94.45344343361101,96.29331970214844,476243400,0.0,0.0
2025-04-09 00:00:00-04:00,98.88312976565122,115.0920027848049,97.52322363090776,114.32205963134766,612918300,0.0,0.0
2025-04-10 00:00:00-04:00,109.36240858521514,110.85230299023063,99.14311699545735,107.56253051757812,437812400,0.0,0.0
2025-04-11 00:00:00-04:00,108.49246311009279,111.54225429514813,107.47253732050476,110.92229461669922,313417300,0.0,0.0
2025-04-14 00:00:00-04:00,114.10207400079875,114.282061802319,109.06242318709587,110.70230865478516,264705000,0.0,0.0
2025-04-15 00:00:00-04:00,110.96229700273265,113.61211454925541,110.49232841239639,112.19220733642578,228966900,0.0,0.0
2025-04-16 00:00:00-04:00,104.54274333093115,106.78258565420647,100.44302192276541,104.48274230957031,397016900,0.0,0.0
2025-04-17 00:00:00-04:00,104.44274178425454,104.46274466720584,100.04305351417702,101.48294830322266,292517500,0.0,0.0
2025-04-21 00:00:00-04:00,98.76313836502491,99.43309764026857,95.03340163666236,96.90327453613281,288501100,0.0,0.0
2025-04-22 00:00:00-04:00,98.77313996214224,99.80306722318255,97.2732441150665,98.88313293457031,241004800,0.0,0.0
2025-04-23 00:00:00-04:00,104.51273745001276,104.79272441151089,102.01291108169299,102.70286560058594,247526000,0.0,0.0
2025-04-24 00:00:00-04:00,103.47281538750215,106.53260039132012,103.10283834219908,106.422607421875,220815000,0.0,0.0
2025-04-25 00:00:00-04:00,106.84258154964476,111.9122293136747,105.72266417620379,111.0022964477539,251064700,0.0,0.0
2025-04-28 00:00:00-04:00,109.68238265297498,110.36233572086073,106.01263179735646,108.72245025634766,207708500,0.0,0.0
2025-04-29 00:00:00-04:00,107.66252352883211,110.19234667117642,107.43254376799985,109.0124282836914,170444300,0.0,0.0
2025-04-30 00:00:00-04:00,104.46274938923446,108.91243743896484,104.07277707156662,108.91243743896484,235044600,0.0,0.0
2025-05-01 00:00:00-04:00,113.07214827264656,114.93201970345093,111.29227311666197,111.60224914550781,236121500,0.0,0.0
2025-05-02 00:00:00-04:00,114.17207269391602,115.39198920893173,113.36213137411846,114.49205017089844,190194800,0.0,0.0
2025-05-05 00:00:00-04:00,112.90216280263321,114.6620350893898,112.65218016349414,113.81209564208984,133163200,0.0,0.0
2025-05-06 00:00:00-04:00,111.47226518321953,114.73203340369881,110.81230733401684,113.53211975097656,158525600,0.0,0.0
2025-05-07 00:00:00-04:00,113.04215608614977,117.67183196470502,112.27220526080853,117.05187225341797,206758800,0.0,0.0
2025-05-08 00:00:00-04:00,118.24179071447391,118.67176116768113,115.84195580422112,117.36185455322266,198428100,0.0,0.0
2025-05-09 00:00:00-04:00,117.34184743589364,118.2217911942619,115.20199668891294,116.64189910888672,132972200,0.0,0.0
2025-05-12 00:00:00-04:00,121.96153541928634,122.99146270751953,120.27165027906005,122.99146270751953,225023300,0.0,0.0
2025-05-13 00:00:00-04:00,124.97132897244262,131.21089374180312,124.46136223351174,129.9209747314453,330430100,0.0,0.0
2025-05-14 00:00:00-04:00,133.19074615794872,135.43059608188196,131.67084745036084,135.33059692382812,281180800,0.0,0.0
2025-05-15 00:00:00-04:00,134.2806619130786,136.29053200968949,132.65078555171073,134.8206329345703,226632600,0.0,0.0
2025-05-16 00:00:00-04:00,136.21054488205627,136.34054073998118,133.45074197294815,135.39059448242188,226542500,0.0,0.0
2025-05-19 00:00:00-04:00,132.38080555276906,135.86055961165334,132.38080555276906,135.5605926513672,193154600,0.0,0.0
2025-05-20 00:00:00-04:00,134.28066116234166,134.5706495538956,132.610779045451,134.37066650390625,161514200,0.0,0.0
2025-05-21 00:00:00-04:00,133.0507547616815,137.39044962876582,130.58092511560693,131.7908477783203,270608700,0.0,0.0
2025-05-22 00:00:00-04:00,132.22082104991222,134.2406851659139,131.54087555490528,132.82078552246094,187344000,0.0,0.0
2025-05-23 00:00:00-04:00,129.99098000853303,132.67078673422913,129.15104195341007,131.2808837890625,198821300,0.0,0.0
2025-05-27 00:00:00-04:00,134.14067302338051,135.65057787204648,133.300735049259,135.49058532714844,192953600,0.0,0.0
2025-05-28 00:00:00-04:00,136.0205604932104,137.24047706552236,134.7806410364111,134.80064392089844,304021100,0.0,0.0
2025-05-29 00:00:00-04:00,142.24012884407688,143.48004828952517,137.90043367160317,139.1803436279297,369241900,0.0,0.0
2025-05-30 00:00:00-04:00,138.7103677567503,139.61029915281162,132.91076748843994,135.12062072753906,333170900,0.0,0.0
2025-06-02 00:00:00-04:00,135.48059995132564,138.11040700485356,135.39059460313518,137.37046813964844,197663100,0.0,0.0
2025-06-03 00:00:00-04:00,138.77035689954903,141.9901344074345,137.94041273370485,141.21018981933594,225578800,0.0,0.0
2025-06-04 00:00:00-04:00,142.18012651028872,142.38010956756776,139.53030141372145,141.91014099121094,167120800,0.0,0.0
2025-06-05 00:00:00-04:00,142.16012695808664,143.99000172763624,138.82036252431462,139.98028564453125,231397900,0.0,0.0
2025-06-06 00:00:00-04:00,142.50009772583994,143.26005471165655,141.50016717206393,141.7101593017578,153986200,0.0,0.0
2025-06-09 00:00:00-04:00,143.18006060607402,144.98993249459744,141.9301473949137,142.62010192871094,185114500,0.0,0.0
2025-06-10 00:00:00-04:00,142.68009610535242,144.279975869788,141.52017297716907,143.95001220703125,155881900,0.0,0.0
2025-06-11 00:00:00-04:00,144.61000061035156,144.99000549316406,141.8699951171875,142.8300018310547,167694000,0.01,0.0
2025-06-12 00:00:00-04:00,141.97000122070312,145.0,141.85000610351562,145.0,162365000,0.0,0.0
2025-06-13 00:00:00-04:00,142.47999572753906,143.5800018310547,140.85000610351562,141.97000122070312,180820600,0.0,0.0
2025-06-16 00:00:00-04:00,143.35000610351562,146.17999267578125,143.1999969482422,144.69000244140625,183133700,0.0,0.0
2025-06-17 00:00:00-04:00,144.49000549316406,145.22000122070312,143.77999877929688,144.1199951171875,139108000,0.0,0.0
2025-06-18 00:00:00-04:00,144.00999450683594,145.64999389648438,143.1199951171875,145.47999572753906,161494100,0.0,0.0
2025-06-20 00:00:00-04:00,145.4499969482422,146.1999969482422,142.64999389648438,143.85000610351562,242956200,0.0,0.0
2025-06-23 00:00:00-04:00,142.5,144.77999877929688,142.02999877929688,144.1699981689453,154308900,0.0,0.0
2025-06-24 00:00:00-04:00,145.55999755859375,147.9600067138672,145.5,147.89999389648438,187566100,0.0,0.0
2025-06-25 00:00:00-04:00,149.27000427246094,154.4499969482422,149.25999450683594,154.30999755859375,269146500,0.0,0.0
2025-06-26 00:00:00-04:00,155.97999572753906,156.72000122070312,154.0,155.02000427246094,198145700,0.0,0.0
2025-06-27 00:00:00-04:00,156.0399932861328,158.7100067138672,155.25999450683594,157.75,263234500,0.0,0.0
2025-06-30 00:00:00-04:00,158.39999389648438,158.66000366210938,155.9600067138672,157.99000549316406,194580300,0.0,0.0
2025-07-01 00:00:00-04:00,156.2899932861328,157.1999969482422,151.49000549316406,153.3000030517578,213143600,0.0,0.0
2025-07-02 00:00:00-04:00,152.97999572753906,157.60000610351562,152.97000122070312,157.25,171224100,0.0,0.0
2025-07-03 00:00:00-04:00,158.3699951171875,160.97999572753906,157.77000427246094,159.33999633789062,143716100,0.0,0.0
2025-07-07 00:00:00-04:00,158.1999969482422,159.30999755859375,157.33999633789062,158.24000549316406,140139000,0.0,0.0
2025-07-08 00:00:00-04:00,159.3300018310547,160.22000122070312,158.38999938964844,160.0,138133000,0.0,0.0
2025-07-09 00:00:00-04:00,161.22000122070312,164.4199981689453,161.16000366210938,162.8800048828125,183656400,0.0,0.0
2025-07-10 00:00:00-04:00,164.32000732421875,164.5,161.61000061035156,164.10000610351562,167704100,0.0,0.0
2025-07-11 00:00:00-04:00,163.72000122070312,167.88999938964844,163.47000122070312,164.9199981689453,193633300,0.0,0.0
2025-07-14 00:00:00-04:00,165.3699951171875,165.49000549316406,162.02000427246094,164.07000732421875,136975800,0.0,0.0
2025-07-15 00:00:00-04:00,171.19000244140625,172.39999389648438,169.1999969482422,170.6999969482422,230627400,0.0,0.0
2025-07-16 00:00:00-04:00,171.05999755859375,171.75,168.89999389648438,171.3699951171875,158831500,0.0,0.0
2025-07-17 00:00:00-04:00,172.02000427246094,174.16000366210938,170.8300018310547,173.0,160841100,0.0,0.0
2025-07-18 00:00:00-04:00,173.63999938964844,174.25,171.25999450683594,172.41000366210938,146456400,0.0,0.0
2025-07-21 00:00:00-04:00,172.75,173.3800048828125,171.0,171.3800048828125,123126100,0.0,0.0
2025-07-22 00:00:00-04:00,171.33999633789062,171.38999938964844,164.5800018310547,167.02999877929688,193114300,0.0,0.0
2025-07-23 00:00:00-04:00,169.52999877929688,171.25999450683594,167.97000122070312,170.77999877929688,154082200,0.0,0.0
2025-07-24 00:00:00-04:00,172.44000244140625,173.8300018310547,171.3000030517578,173.74000549316406,128984600,0.0,0.0
2025-07-25 00:00:00-04:00,173.61000061035156,174.72000122070312,172.9600067138672,173.5,122316800,0.0,0.0
2025-07-28 00:00:00-04:00,174.02000427246094,177.0,173.97000122070312,176.75,140023500,0.0,0.0
2025-07-29 00:00:00-04:00,177.9600067138672,179.3800048828125,175.02000427246094,175.50999450683594,153716500,0.0,0.0
